weight_ev,weight_icev,pen_rate,EF 100% weak avg,EF 50% strong avg,EF 100% strong avg
1680,1460,0.15,29.472343359828535,27.285713325760057,25.099083291691578
1680,1460,0.2,29.515433662195207,26.599926950103896,23.684420238012585
1680,1460,0.25,29.558523964561868,25.914140574447735,22.2697571843336
1680,1460,0.3,29.601614266928532,25.22835419879157,20.855094130654606
1680,1460,0.35,29.6447045692952,24.54256782313541,19.44043107697562
1680,1460,0.4,29.68779487166187,23.85678144747925,18.025768023296635
1680,1460,0.45,29.730885174028536,23.170995071823093,16.61110496961765
1680,1460,0.5,29.773975476395197,22.48520869616693,15.196441915938658
1680,1480,0.05,29.67672183435701,28.947845156334186,28.21896847831136
1680,1480,0.1,29.70451955360464,28.246766197558987,26.789012841513333
1680,1480,0.15,29.73231727285226,27.545687238783778,25.3590572047153
1680,1480,0.2,29.760114992099886,26.84460828000858,23.92910156791727
1680,1480,0.25,29.78791271134751,26.143529321233373,22.499145931119237
1680,1480,0.3,29.815710430595132,25.442450362458167,21.069190294321206
1680,1480,0.35,29.843508149842755,24.741371403682965,19.639234657523176
1680,1480,0.4,29.87130586909038,24.040292444907763,18.20927902072515
1680,1480,0.45,29.899103588338,23.339213486132557,16.779323383927117
1680,1480,0.5,29.926901307585624,22.638134527357355,15.349367747129085
1680,1500,0.05,29.966637971793567,29.23776129377074,28.508884615747913
1680,1500,0.1,29.979176946965584,28.52142359091993,27.063670234874277
1680,1500,0.15,29.9917159221376,27.80508588806912,25.618455854000636
1680,1500,0.2,30.004254897309615,27.088748185218307,24.173241473127
1680,1500,0.25,30.016793872481628,26.372410482367492,22.72802709225336
1680,1500,0.3,30.02933284765364,25.65607277951668,21.28281271137972
1680,1500,0.35,30.04187182282566,24.93973507666587,19.837598330506083
1680,1500,0.4,30.054410797997676,24.22339737381506,18.392383949632443
1680,1500,0.45,30.066949773169693,23.50705967096425,16.947169568758806
1680,1500,0.5,30.079488748341706,22.790721968113438,15.501955187885166
1680,1520,0.05,30.255923761585905,29.527047083563076,28.79817040554025
1680,1520,0.1,30.253237168874115,28.79548381282846,27.337730456782808
1680,1520,0.15,30.250550576162322,28.06392054209384,25.87729050802536
1680,1520,0.2,30.247863983450532,27.33235727135922,24.416850559267914
1680,1520,0.25,30.24517739073874,26.600794000624603,22.956410610510467
1680,1520,0.3,30.242490798026946,25.869230729889985,21.49597066175302
1680,1520,0.35,30.239804205315156,25.137667459155367,20.035530712995577
1680,1520,0.4,30.237117612603363,24.406104188420745,18.575090764238126
1680,1520,0.45,30.234431019891574,23.67454091768613,17.114650815480687
1680,1520,0.5,30.23174442717978,22.94297764695151,15.654210866723238
1680,1540,0.05,30.544591389235585,29.815714711212756,29.08683803318993
1680,1540,0.1,30.5267117634896,29.068958407443947,27.611205051398294
1680,1540,0.15,30.508832137743614,28.32220210367513,26.135572069606653
1680,1540,0.2,30.490952511997634,27.575445799906323,24.65993908781501
1680,1540,0.25,30.473072886251643,26.828689496137507,23.184306106023374
1680,1540,0.3,30.455193260505656,26.081933192368695,21.70867312423173
1680,1540,0.35,30.437313634759672,25.335176888599882,20.233040142440096
1680,1540,0.4,30.419434009013685,24.58842058483107,18.757407160648455
1680,1540,0.45,30.4015543832677,23.841664281062258,17.281774178856814
1680,1540,0.5,30.383674757521717,23.094907977293445,15.806141197065175
1680,1560,0.05,30.832652649946564,30.10377597192374,29.37489929390091
