weight_ev,weight_icev,pen_rate,EF 100% weak avg,EF 50% strong avg,EF 100% strong avg
1700,1460,0.4,1.259159515854319,1.0192976397765547,0.7794357636987903
1700,1460,0.45,1.2576384320925444,0.9877938215050597,0.7179492109175749
1700,1460,0.5,1.2561173483307702,0.9562900032335647,0.6564626581363593
1700,1480,0.05,1.2823959661424102,1.2524132316326897,1.2224304971229691
1700,1480,0.1,1.2802123105934955,1.2202468415740544,1.1602813725546133
1700,1480,0.15,1.2780286550445803,1.1880804515154186,1.0981322479862572
1700,1480,0.2,1.2758449994956655,1.1559140614567833,1.035983123417901
1700,1480,0.25,1.2736613439467503,1.1237476713981478,0.9738339988495451
1700,1480,0.3,1.2714776883978356,1.0915812813395123,0.9116848742811889
1700,1480,0.35,1.2692940328489204,1.0594148912808767,0.8495357497128331
1700,1480,0.4,1.2671103773000056,1.0272485012222412,0.787386625144477
1700,1480,0.45,1.2649267217510907,0.9950821111636058,0.7252375005761209
1700,1480,0.5,1.2627430662021757,0.9629157211049703,0.6630883760077648
1700,1500,0.05,1.2949569737764335,1.264974239266713,1.2349915047569924
1700,1500,0.1,1.2921122125625701,1.232146743543129,1.172181274523688
1700,1500,0.15,1.2892674513487066,1.199319247819545,1.1093710442903832
1700,1500,0.2,1.2864226901348428,1.1664917520959608,1.0465608140570786
1700,1500,0.25,1.2835779289209792,1.1336642563723767,0.9837505838237739
1700,1500,0.3,1.2807331677071156,1.1008367606487923,0.9209403535904691
1700,1500,0.35,1.2778884064932523,1.0680092649252084,0.8581301233571648
1700,1500,0.4,1.2750436452793887,1.0351817692016243,0.7953198931238601
1700,1500,0.45,1.2721988840655252,1.0023542734780402,0.7325096628905554
1700,1500,0.5,1.2693541228516616,0.9695267777544562,0.6696994326572507
1700,1520,0.05,1.3074906707486869,1.2775079362389663,1.2475252017292457
1700,1520,0.1,1.3039862412731258,1.244020772253685,1.1840553032342438
1700,1520,0.15,1.3004818117975647,1.210533608268403,1.1205854047392414
1700,1520,0.2,1.2969773823220034,1.1770464442831212,1.0571155062442392
1700,1520,0.25,1.2934729528464426,1.1435592802978398,0.993645607749237
1700,1520,0.3,1.2899685233708813,1.110072116312558,0.9301757092542348
1700,1520,0.35,1.28646409389532,1.0765849523272764,0.8667058107592327
1700,1520,0.4,1.2829596644197592,1.0430977883419947,0.8032359122642305
1700,1520,0.45,1.279455234944198,1.0096106243567133,0.7397660137692283
1700,1520,0.5,1.275950805468637,0.9761234603714316,0.6762961152742262
1700,1540,0.05,1.3199975850124588,1.2900148505027382,1.2600321159930177
1700,1540,0.1,1.3158348968914362,1.2558694278719953,1.1959039588525542
1700,1540,0.15,1.3116722087704134,1.221724005241252,1.1317758017120902
1700,1540,0.2,1.3075095206493907,1.1875785826105085,1.0676476445716263
1700,1540,0.25,1.3033468325283677,1.1534331599797651,1.0035194874311624
1700,1540,0.3,1.299184144407345,1.1192877373490218,0.9393913302906984
1700,1540,0.35,1.2950214562863223,1.0851423147182784,0.8752631731502347
1700,1540,0.4,1.2908587681652994,1.050996892087535,0.8111350160097708
1700,1540,0.45,1.2866960800442766,1.0168514694567918,0.747006858869307
1700,1540,0.5,1.2825333919232538,0.9827060468260485,0.6828787017288431
1700,1560,0.05,1.332478227610868,1.3024954931011474,1.2725127585914269
1700,1560,0.1,1.327658663563613,1.2676931945441718,1.207727725524731
